Todas as mensagens de registro de eventos.
Data:	2000-01-01 03:27:01
Nome do sistema:	System1
Nome do controlador:	192.168.133.1
ID do controlador
	24-53319

RobotWare:	5.14.1032
Chave:	.csNpds3aus-s6MyUXs-s9
Opções:	
	RW Control module key
	RobotWare OS and English
	644-6 Portuguese
		645-3 Spanish
		709-x DeviceNet
			709-1 Master/Slave Single
			608-1 World Zones
			609-1 Fixed Position Events
			611-1 Path Recovery
			613-1 Collision Detection
			617-1 FlexPendant Interface
			620-1 File and Serial Channel Handling
			621-1 Logical Cross Connections
			622-1 Analog Signal Interrupt

DriveModule1
Chave:	LlVbY.0SGVirW
Opções:	
	RW Drive module 1 key
	ABB standard manipulator
		IRB 4400 Type B
			4400/45 Type B
			Add axes IRB/drive module 4400/940
				R2C2 Standard
					No drive in pos Y2



Comum mensagens de registro
SeqNo     	Tipo	Categoria           	Código  	Título                                  	Data                	Descrição	Argumentos
576644    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-01 07:47:01 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/441	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/441"}
576645    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-01 07:47:04 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rHomeCargaSaida/MoveJ/596	{args: "T_ROB1", "/Injetora/rHomeCargaSaida/MoveJ/596"}
576646    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-01 07:47:15 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rPecaBoa/MoveJ/616	{args: "T_ROB1", "/Injetora/rPecaBoa/MoveJ/616"}
576647    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-01 07:48:04 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/435	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/435"}
576648    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-01 07:48:21 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveJ/438	{args: "T_ROB1", "/Injetora/rResfriamento/MoveJ/438"}
576649    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-01 07:48:24 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rResfriamento/MoveL/441	{args: "T_ROB1", "/Injetora/rResfriamento/MoveL/441"}
576650    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-01 07:48:28 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rHomeCargaSaida/MoveJ/596	{args: "T_ROB1", "/Injetora/rHomeCargaSaida/MoveJ/596"}
576651    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-01 07:48:39 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rPecaBoa/MoveJ/616	{args: "T_ROB1", "/Injetora/rPecaBoa/MoveJ/616"}
576685    	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-01 00:04:56 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rPecaBoa/MoveJ/616	{args: "T_ROB1", "/Injetora/rPecaBoa/MoveJ/616"}
576727    	E   	Movimento           	50055   	Excesso de carga na junta               	2000-01-01 03:13:32 	Excesso de torque efetivo na junta rob1_2. Pode ter sido causado por dados de carga incorretos, excesso de aceleração, altas forças externas do processo, baixa temperatura ou erro de hardware.	{args: "rob1_2"}

Interno mensagens de registro
SeqNo     	Tipo	Categoria           	Código  	Título                                  	Data                	Descrição	Argumentos
25342     	E   	Interno             	100000  	Erro interno                            	2000-01-06 21:21:44 	Cabts.c 9535  An order_regain_to_path failed -2 	{args: "Cabts.c 9535  An order_regain_to_path failed -2 "}
63365     	E   	Interno             	100000  	Erro interno                            	2000-01-01 01:00:23 	Master.c 1466 master_request_control: Resource 1 instance 0 requested by internal client 3 held by local client 25 ( with  on FlexPendant)	{args: "Master.c 1466 master_request_control: Resource 1 instance 0 requested by internal client 3 held by local client 25 ( with  on FlexPendant)"}
63366     	E   	Interno             	100000  	Erro interno                            	2000-01-01 01:00:23 	Cabts.c 10424 Regain on path: master_request_control returnd -2	{args: "Cabts.c 10424 Regain on path: master_request_control returnd -2"}
63367     	E   	Interno             	100000  	Erro interno                            	2000-01-01 01:00:23 	Cabts.c 9535  An order_regain_to_path failed -2 	{args: "Cabts.c 9535  An order_regain_to_path failed -2 "}
145841    	E   	Interno             	100000  	Erro interno                            	2000-01-01 03:27:18 	Runchn.c 1867 Couldn't  perform 'sys_get_stored_object (ipol)', errorcode: -1	{args: "Runchn.c 1867 Couldn't  perform 'sys_get_stored_object (ipol)', errorcode: -1"}
145842    	E   	Interno             	100000  	Erro interno                            	2000-01-01 03:27:18 	Safevtts.c 183 Couldn't activate runchn object, status = -5	{args: "Safevtts.c 183 Couldn't activate runchn object, status = -5"}
145843    	E   	Interno             	100000  	Erro interno                            	2000-01-01 03:27:18 	Tsksup.c 297 Exception: task cabts vect 14pc=0x1280474; sr=46	{args: "Tsksup.c 297 Exception: task cabts vect 14pc=0x1280474; sr=46"}
145846    	E   	Interno             	100000  	Erro interno                            	2000-01-01 03:32:09 	Runchn.c 1867 Couldn't  perform 'sys_get_stored_object (ipol)', errorcode: -1	{args: "Runchn.c 1867 Couldn't  perform 'sys_get_stored_object (ipol)', errorcode: -1"}
145847    	E   	Interno             	100000  	Erro interno                            	2000-01-01 03:32:09 	Safevtts.c 183 Couldn't activate runchn object, status = -5	{args: "Safevtts.c 183 Couldn't activate runchn object, status = -5"}
145848    	E   	Interno             	100000  	Erro interno                            	2000-01-01 03:32:09 	Tsksup.c 297 Exception: task cabts vect 14pc=0x1280474; sr=46	{args: "Tsksup.c 297 Exception: task cabts vect 14pc=0x1280474; sr=46"}
259382    	E   	Interno             	100000  	Erro interno                            	2000-01-01 00:00:16 	Runchn.c 1867 Couldn't  perform 'sys_get_stored_object (ipol)', errorcode: -1	{args: "Runchn.c 1867 Couldn't  perform 'sys_get_stored_object (ipol)', errorcode: -1"}
259383    	E   	Interno             	100000  	Erro interno                            	2000-01-01 00:00:16 	Safevtts.c 183 Couldn't activate runchn object, status = -5	{args: "Safevtts.c 183 Couldn't activate runchn object, status = -5"}
259384    	E   	Interno             	100000  	Erro interno                            	2000-01-01 00:00:16 	Puscfg.c 3737 Couldn't get the stored mecmap object	{args: "Puscfg.c 3737 Couldn't get the stored mecmap object"}
259385    	E   	Interno             	100000  	Erro interno                            	2000-01-01 00:00:16 	Puscfg.c 639 Couldn't puscfg_get_cfg_suppress_elog	{args: "Puscfg.c 639 Couldn't puscfg_get_cfg_suppress_elog"}
397987    	E   	Interno             	100000  	Erro interno                            	2000-01-01 05:21:17 	Hpjts.c 3988 HPJTS: Jogvector timeout, vector set to zero.	{args: "Hpjts.c 3988 HPJTS: Jogvector timeout, vector set to zero."}
512767    	E   	Interno             	100000  	Erro interno                            	2000-01-02 15:39:57 	Hpjts.c 3988 HPJTS: Jogvector timeout, vector set to zero.	{args: "Hpjts.c 3988 HPJTS: Jogvector timeout, vector set to zero."}
555133    	E   	Interno             	100000  	Erro interno                            	2000-01-02 20:33:42 	Hpjts.c 3988 HPJTS: Jogvector timeout, vector set to zero.	{args: "Hpjts.c 3988 HPJTS: Jogvector timeout, vector set to zero."}
555134    	E   	Interno             	100000  	Erro interno                            	2000-01-02 20:33:42 	Hpjts.c 3988 HPJTS: Jogvector timeout, vector set to zero.	{args: "Hpjts.c 3988 HPJTS: Jogvector timeout, vector set to zero."}
565031    	E   	Interno             	100000  	Erro interno                            	2000-01-02 07:41:25 	Hpjts.c 3988 HPJTS: Jogvector timeout, vector set to zero.	{args: "Hpjts.c 3988 HPJTS: Jogvector timeout, vector set to zero."}
565032    	E   	Interno             	100000  	Erro interno                            	2000-01-02 07:41:26 	Hpjts.c 3988 HPJTS: Jogvector timeout, vector set to zero.	{args: "Hpjts.c 3988 HPJTS: Jogvector timeout, vector set to zero."}
