Todas as mensagens de registro de eventos.
Data:	2000-01-01 04:58:58
Nome do sistema:	System1
Nome do controlador:	192.168.133.1
ID do controlador
	24-53319

RobotWare:	5.14.1032
Chave:	.csNpds3aus-s6MyUXs-s9
Opções:	
	RW Control module key
	RobotWare OS and English
	644-6 Portuguese
		645-3 Spanish
		709-x DeviceNet
			709-1 Master/Slave Single
			608-1 World Zones
			609-1 Fixed Position Events
			611-1 Path Recovery
			613-1 Collision Detection
			617-1 FlexPendant Interface
			620-1 File and Serial Channel Handling
			621-1 Logical Cross Connections
			622-1 Analog Signal Interrupt

DriveModule1
Chave:	LlVbY.0SGVirW
Opções:	
	RW Drive module 1 key
	ABB standard manipulator
		IRB 4400 Type B
			4400/45 Type B
			Add axes IRB/drive module 4400/940
				R2C2 Standard
					No drive in pos Y2



Comum mensagens de registro
SeqNo     	Tipo	Categoria           	Código  	Título                                  	Data                	Descrição	Argumentos
1420959   	E   	Movimento           	50027   	Junta fora da faixa                     	2000-01-01 01:03:19 	A posição para a ROB_1 junta rob1_5 está fora da faixa de trabalho.	{args: "rob1_5", "ROB_1"}
1421170   	W   	Movimento           	50024   	Falha na trajetória com ângulo          	2000-01-01 01:38:21 	Tarefa: T_ROB1Trajetória com ângulo executada como ponto de parada por algum dos motivos a seguir:- Retardo de tempo.- Pontos com programação muito próxima.- Sistema exige alta carga de CPU.Ref. do Programa /Injetora/rDescargaInjecao/MoveJ/346	{args: "T_ROB1", "/Injetora/rDescargaInjecao/MoveJ/346"}
1421355   	E   	Movimento           	50057   	Falta de sincronia na junta             	2000-01-01 04:53:24 	A posição da junta rob1_4 após a queda/falha de energia está muito distante da posição anterior ao problema.	{args: "rob1_4"}

Interno mensagens de registro
SeqNo     	Tipo	Categoria           	Código  	Título                                  	Data                	Descrição	Argumentos
1285566   	E   	Interno             	100000  	Erro interno                            	2000-01-01 02:37:41 	Hpjts.c 3988 HPJTS: Jogvector timeout, vector set to zero.	{args: "Hpjts.c 3988 HPJTS: Jogvector timeout, vector set to zero."}
1286245   	E   	Interno             	100000  	Erro interno                            	2000-01-02 01:10:49 	Sensor_mgr.c 1800 CALIB:  0 1 1 6.102080 6.102080 0.000000 0.000000	{args: "Sensor_mgr.c 1800 CALIB:  0 1 1 6.102080 6.102080 0.000000 0.000000"}
1286247   	E   	Interno             	100000  	Erro interno                            	2000-01-02 01:10:49 	Sensor_mgr.c 1800 CALIB:  1 1 1 6.161710 6.161710 0.000000 0.000000	{args: "Sensor_mgr.c 1800 CALIB:  1 1 1 6.161710 6.161710 0.000000 0.000000"}
1286263   	E   	Interno             	100000  	Erro interno                            	2000-01-02 01:12:52 	Sensor_mgr.c 1800 CALIB:  1 1 1 1.734550 1.734550 0.000000 0.000000	{args: "Sensor_mgr.c 1800 CALIB:  1 1 1 1.734550 1.734550 0.000000 0.000000"}
1286350   	E   	Interno             	100000  	Erro interno                            	2000-01-02 01:27:08 	Sensor_mgr.c 1800 CALIB:  1 1 1 6.161710 6.161710 0.000000 0.000000	{args: "Sensor_mgr.c 1800 CALIB:  1 1 1 6.161710 6.161710 0.000000 0.000000"}
1286351   	E   	Interno             	100000  	Erro interno                            	2000-01-02 01:27:21 	Wzone.c 757 eio_open_symb failed for wztemp_Home	{args: "Wzone.c 757 eio_open_symb failed for wztemp_Home"}
1286352   	E   	Interno             	100000  	Erro interno                            	2000-01-02 01:27:21 	Ipol.c 12776 Can't find DO for wzone wztemp_Home, set work area action	{args: "Ipol.c 12776 Can't find DO for wzone wztemp_Home, set work area action"}
1286373   	E   	Interno             	100000  	Erro interno                            	2000-01-02 01:30:30 	Sensor_mgr.c 1800 CALIB:  0 1 1 2.066850 2.066850 0.000000 0.000000	{args: "Sensor_mgr.c 1800 CALIB:  0 1 1 2.066850 2.066850 0.000000 0.000000"}
1286375   	E   	Interno             	100000  	Erro interno                            	2000-01-02 01:30:30 	Sensor_mgr.c 1800 CALIB:  1 1 1 1.734550 1.734550 0.000000 0.000000	{args: "Sensor_mgr.c 1800 CALIB:  1 1 1 1.734550 1.734550 0.000000 0.000000"}
1286445   	E   	Interno             	100000  	Erro interno                            	2000-01-02 01:53:16 	Sensor_mgr.c 1800 CALIB:  0 1 1 6.102080 6.102080 0.000000 0.000000	{args: "Sensor_mgr.c 1800 CALIB:  0 1 1 6.102080 6.102080 0.000000 0.000000"}
1286473   	E   	Interno             	100000  	Erro interno                            	2000-01-02 02:31:56 	Sensor_mgr.c 1800 CALIB:  1 1 1 6.161710 6.161710 0.000000 0.000000	{args: "Sensor_mgr.c 1800 CALIB:  1 1 1 6.161710 6.161710 0.000000 0.000000"}
1286656   	E   	Interno             	100000  	Erro interno                            	2000-01-02 02:49:51 	Hpjts.c 3988 HPJTS: Jogvector timeout, vector set to zero.	{args: "Hpjts.c 3988 HPJTS: Jogvector timeout, vector set to zero."}
1286657   	E   	Interno             	100000  	Erro interno                            	2000-01-02 02:49:51 	Hpjts.c 3988 HPJTS: Jogvector timeout, vector set to zero.	{args: "Hpjts.c 3988 HPJTS: Jogvector timeout, vector set to zero."}
1286808   	E   	Interno             	100000  	Erro interno                            	2000-01-02 03:01:36 	Servo.c 2114 Control on timeout.	{args: "Servo.c 2114 Control on timeout."}
1420786   	E   	Interno             	100000  	Erro interno                            	2000-01-01 00:21:13 	rdh_motionsystem.c 2217 Not allowed command in sysfail	{args: "rdh_motionsystem.c 2217 Not allowed command in sysfail"}
1420787   	E   	Interno             	100000  	Erro interno                            	2000-01-01 00:21:13 	Hpjts.c 3988 HPJTS: Jogvector timeout, vector set to zero.	{args: "Hpjts.c 3988 HPJTS: Jogvector timeout, vector set to zero."}
1420817   	E   	Interno             	100000  	Erro interno                            	2000-01-01 00:30:33 	Sensor_mgr.c 1800 CALIB:  1 1 1 6.161710 6.161710 0.000000 0.000000	{args: "Sensor_mgr.c 1800 CALIB:  1 1 1 6.161710 6.161710 0.000000 0.000000"}
1421318   	E   	Interno             	100000  	Erro interno                            	2000-01-01 01:55:03 	rdh_motionsystem.c 2217 Not allowed command in sysfail	{args: "rdh_motionsystem.c 2217 Not allowed command in sysfail"}
1421384   	E   	Interno             	100000  	Erro interno                            	2000-01-01 04:57:30 	rdh_motionsystem.c 2217 Not allowed command in sysfail	{args: "rdh_motionsystem.c 2217 Not allowed command in sysfail"}
1421386   	E   	Interno             	100000  	Erro interno                            	2000-01-01 04:57:30 	Hpjts.c 3988 HPJTS: Jogvector timeout, vector set to zero.	{args: "Hpjts.c 3988 HPJTS: Jogvector timeout, vector set to zero."}
